,x,y,target
0,-12.047080993652344,12.791397094726562,5.0
1,-2.8048276901245117,-2.6356379985809326,6.0
2,19.03700828552246,11.29433822631836,6.0
3,30.17447853088379,20.027904510498047,7.0
4,25.120121002197266,22.06182289123535,6.0
5,4.769776344299316,-25.13317108154297,6.0
6,-3.072096586227417,-39.72146987915039,6.0
7,-26.892356872558594,11.791458129882812,5.0
8,-5.754924297332764,-40.982120513916016,3.0
9,-7.175451755523682,-25.422523498535156,5.0
10,4.5008544921875,-28.902782440185547,6.0
11,21.91813850402832,-17.962432861328125,6.0
12,-15.24886417388916,-24.71544647216797,5.0
13,30.63442039489746,10.776187896728516,6.0
14,-25.003732681274414,-9.077971458435059,5.0
15,-17.692991256713867,-23.092159271240234,5.0
16,13.912930488586426,6.472765922546387,5.0
17,-6.887488842010498,-5.838297367095947,6.0
18,-20.528987884521484,-9.594534873962402,5.0
19,-13.631047248840332,-24.102861404418945,4.0
20,-10.242377281188965,-22.605880737304688,4.0
21,18.290653228759766,27.131315231323242,7.0
22,2.364382028579712,8.237747192382812,5.0
23,7.288173675537109,6.188388347625732,5.0
24,-20.513769149780273,7.95565128326416,5.0
25,-10.282293319702148,29.853195190429688,6.0
26,-6.487798690795898,15.204803466796875,5.0
27,7.505779266357422,-27.928754806518555,6.0
28,17.49721336364746,14.79491901397705,8.0
29,-4.096312522888184,-2.3592090606689453,6.0
30,-18.470298767089844,-16.956295013427734,6.0
31,12.223414421081543,37.14347457885742,6.0
32,-5.089304447174072,-16.482887268066406,6.0
33,-12.988999366760254,40.35951614379883,5.0
34,-7.2175469398498535,-28.11180877685547,6.0
35,-11.19253158569336,-23.566831588745117,6.0
36,2.4410641193389893,-39.58700180053711,7.0
37,13.361095428466797,15.019354820251465,6.0
38,20.70663070678711,12.925667762756348,6.0
39,3.3053665161132812,-1.1239062547683716,5.0
40,-7.119700908660889,-2.0222580432891846,5.0
41,12.090289115905762,32.94788360595703,5.0
42,12.869099617004395,7.503139495849609,6.0
43,15.56874942779541,-27.291540145874023,6.0
44,-5.39193058013916,-3.1641650199890137,6.0
45,11.224457740783691,35.31528854370117,8.0
46,8.363960266113281,-45.1328239440918,6.0
47,-2.3075575828552246,4.622086524963379,4.0
48,11.32956600189209,9.85968017578125,6.0
49,-3.1844780445098877,31.100170135498047,6.0
50,-2.797698736190796,-0.9021382331848145,7.0
51,10.231088638305664,9.287449836730957,6.0
52,-21.165203094482422,11.956791877746582,5.0
53,16.6746768951416,-16.354934692382812,5.0
54,1.022242546081543,-35.467994689941406,6.0
55,10.445940017700195,11.9591646194458,8.0
56,2.069074869155884,-21.8720703125,5.0
57,15.265985488891602,36.41157150268555,5.0
58,13.791563034057617,9.800467491149902,6.0
59,-15.127005577087402,-20.296367645263672,6.0
60,5.087071418762207,-37.48666763305664,5.0
61,-9.431500434875488,-0.17657242715358734,5.0
62,-3.479478359222412,-1.2793208360671997,5.0
63,-0.1297425925731659,44.8409538269043,6.0
64,-1.330669641494751,36.68642044067383,7.0
65,19.86039161682129,12.522934913635254,7.0
66,10.860419273376465,7.685245037078857,6.0
67,-22.74858856201172,14.137465476989746,5.0
68,-8.116403579711914,43.181182861328125,6.0
69,-27.406124114990234,8.74304485321045,5.0
70,3.9190115928649902,-37.38698959350586,6.0
71,4.711613178253174,23.222370147705078,6.0
72,-7.929714202880859,-36.49446487426758,5.0
73,-16.22677993774414,17.532920837402344,5.0
74,-23.53236198425293,9.211877822875977,5.0
75,17.233173370361328,-19.552839279174805,6.0
76,-13.737441062927246,9.012772560119629,5.0
77,-9.008748054504395,-37.70985412597656,5.0
78,24.266965866088867,16.646604537963867,5.0
79,3.9563231468200684,-12.407631874084473,6.0
80,-12.683944702148438,20.475887298583984,6.0
81,-13.63260555267334,40.61778259277344,7.0
82,-8.903141975402832,-2.7900776863098145,5.0
83,-10.13332748413086,18.81393814086914,5.0
84,-4.72781229019165,-1.9021360874176025,6.0
85,13.838176727294922,8.785746574401855,6.0
86,-20.1920108795166,6.8836283683776855,5.0
87,-21.773357391357422,12.25411319732666,5.0
88,-7.042433738708496,19.769285202026367,7.0
89,3.3365776538848877,10.573104858398438,5.0
90,-8.605292320251465,42.79679870605469,5.0
91,-1.901998519897461,39.4471435546875,5.0
92,20.50788688659668,-16.13855743408203,6.0
93,-9.385026931762695,39.43427658081055,5.0
94,-19.307865142822266,-13.372129440307617,6.0
95,-21.675912857055664,-15.53504467010498,6.0
96,6.522676944732666,-47.2255859375,5.0
97,-9.146190643310547,7.395505905151367,6.0
98,-1.1116094589233398,-4.635930061340332,5.0
99,-4.790438175201416,44.92039108276367,6.0
100,-22.35603141784668,3.215998411178589,5.0
101,-2.9868812561035156,31.953636169433594,6.0
102,-24.945858001708984,-11.49223518371582,5.0
103,-5.040472030639648,34.38212203979492,6.0
104,8.127710342407227,-41.963138580322266,5.0
105,-21.79010581970215,-5.8946661949157715,5.0
106,-10.658393859863281,-1.2827309370040894,6.0
107,18.131032943725586,-23.0466251373291,5.0
108,13.09090518951416,24.820838928222656,6.0
109,1.640372633934021,41.9212646484375,5.0
110,2.2156271934509277,-6.140373706817627,5.0
111,19.47979736328125,-16.60826301574707,6.0
112,-19.06522560119629,10.61378288269043,5.0
113,-11.53803539276123,34.68088912963867,5.0
114,-4.348102569580078,-35.79808044433594,5.0
115,6.095656871795654,37.7177734375,6.0
116,-0.6066945791244507,-5.506529331207275,6.0
117,-16.15428352355957,-23.20218276977539,5.0
118,-19.131702423095703,-11.2739896774292,5.0
119,-15.401339530944824,4.757208347320557,6.0
120,23.22687530517578,-13.099164962768555,7.0
121,23.41640281677246,-18.9659423828125,4.0
122,5.113570213317871,-30.140901565551758,5.0
123,10.40587329864502,23.79416847229004,6.0
124,28.971487045288086,23.095977783203125,7.0
125,-7.820441246032715,-17.009166717529297,5.0
126,-12.355853080749512,17.058204650878906,5.0
127,-11.569547653198242,0.3489900231361389,5.0
128,-7.650725841522217,43.84763717651367,6.0
129,16.241783142089844,16.605222702026367,7.0
130,16.44546890258789,21.974578857421875,7.0
131,-20.04851531982422,-10.684269905090332,5.0
132,2.723646402359009,43.82496643066406,6.0
133,18.076902389526367,10.095254898071289,6.0
134,6.167647361755371,-41.93748092651367,5.0
135,8.040648460388184,-24.04334831237793,6.0
136,-19.462444305419922,14.652976989746094,5.0
137,11.921112060546875,14.813630104064941,7.0
138,-21.888734817504883,-7.037517547607422,5.0
139,30.701679229736328,23.704126358032227,7.0
140,-2.0922536849975586,43.17352294921875,6.0
141,-18.024564743041992,4.882882595062256,6.0
142,-8.506184577941895,31.036678314208984,6.0
143,-12.451732635498047,21.71446990966797,4.0
144,23.42125129699707,-14.723062515258789,7.0
145,29.33277702331543,15.316662788391113,6.0
146,4.126516819000244,-13.226200103759766,6.0
147,16.17514991760254,-22.33527183532715,6.0
148,4.642557621002197,-7.112001895904541,6.0
149,16.39849090576172,25.316179275512695,5.0
150,-23.26893424987793,-16.601608276367188,5.0
151,21.868083953857422,21.620147705078125,7.0
152,28.81985092163086,18.910388946533203,6.0
153,-10.890464782714844,4.9094414710998535,6.0
154,-12.401020050048828,18.046781539916992,5.0
155,27.180044174194336,19.99348258972168,6.0
156,-8.658832550048828,-35.47884750366211,6.0
157,6.8492326736450195,-37.78900146484375,6.0
158,12.563573837280273,-11.91804313659668,4.0
159,2.4218389987945557,-12.304859161376953,5.0
160,-9.918851852416992,-34.855812072753906,5.0
161,15.51877212524414,31.81952476501465,6.0
162,23.93552589416504,12.648837089538574,8.0
163,24.074623107910156,13.020971298217773,7.0
164,1.2003517150878906,38.090614318847656,7.0
165,-20.168773651123047,-11.999191284179688,6.0
166,-12.67155933380127,40.84328079223633,5.0
167,25.467199325561523,-15.323796272277832,8.0
168,-11.597116470336914,5.247410774230957,5.0
169,-1.3044551610946655,37.21723556518555,7.0
170,-21.238086700439453,-11.822638511657715,6.0
171,12.302266120910645,7.203692436218262,6.0
172,-22.8124942779541,-18.490400314331055,5.0
173,15.590265274047852,37.429439544677734,6.0
174,18.654090881347656,-12.102274894714355,6.0
175,25.682798385620117,14.14802074432373,6.0
176,15.275546073913574,-15.676179885864258,6.0
177,-21.766193389892578,2.0058155059814453,5.0
178,9.800687789916992,-21.60462188720703,7.0
179,-5.373072147369385,-28.992107391357422,5.0
180,-4.825777053833008,38.79234313964844,6.0
181,-6.797537326812744,-38.55677795410156,5.0
182,7.404067516326904,8.539759635925293,7.0
183,-3.2292726039886475,33.88768005371094,6.0
184,5.15839958190918,-49.42924499511719,5.0
185,6.352952003479004,26.897470474243164,6.0
186,16.633319854736328,-26.801231384277344,4.0
187,-8.354633331298828,14.006739616394043,6.0
188,-2.249048948287964,-45.8409538269043,6.0
189,-21.443153381347656,3.9212265014648438,6.0
190,-4.965981960296631,-14.502071380615234,6.0
191,-11.755000114440918,12.301200866699219,5.0
192,3.526394844055176,8.573827743530273,5.0
193,24.813962936401367,19.663959503173828,6.0
194,2.382237672805786,-13.374160766601562,5.0
195,12.561065673828125,14.087124824523926,7.0
196,-10.086525917053223,4.374537467956543,5.0
197,19.741958618164062,21.83859634399414,6.0
198,-10.740679740905762,7.613592624664307,5.0
199,-8.976938247680664,-26.798198699951172,6.0
200,13.187466621398926,14.23412036895752,7.0
201,4.94791316986084,-38.25861358642578,5.0
202,-13.471935272216797,21.829191207885742,7.0
203,9.267685890197754,-27.541887283325195,6.0
204,21.982852935791016,22.71426010131836,7.0
205,1.473911166191101,42.09958267211914,5.0
206,-7.015940189361572,5.788599014282227,5.0
207,-17.05628204345703,-28.408571243286133,5.0
208,19.040559768676758,12.533230781555176,6.0
209,14.551545143127441,-14.658544540405273,5.0
210,-7.945741653442383,26.449729919433594,7.0
211,-21.097322463989258,9.091702461242676,6.0
212,-23.966678619384766,-13.57286548614502,6.0
213,-0.4786977767944336,-10.933586120605469,5.0
214,26.762439727783203,10.92323112487793,6.0
215,14.133729934692383,32.68247604370117,6.0
216,8.286147117614746,-39.799678802490234,4.0
217,29.332775115966797,15.316661834716797,6.0
218,-6.036588191986084,-22.790651321411133,6.0
219,13.233102798461914,8.4161376953125,6.0
220,24.07740020751953,10.611617088317871,6.0
221,-6.378033638000488,-23.644411087036133,6.0
222,-18.0042781829834,-21.36172866821289,5.0
223,14.70528793334961,21.801939010620117,6.0
224,-9.009718894958496,-1.6008919477462769,5.0
225,19.622045516967773,-24.930831909179688,5.0
226,11.409543991088867,-14.748103141784668,6.0
227,20.994136810302734,-14.564318656921387,6.0
228,6.017849445343018,8.462172508239746,5.0
229,7.857375621795654,24.32798194885254,6.0
230,-7.184370994567871,41.294185638427734,5.0
231,-11.672441482543945,39.29646301269531,7.0
232,0.18360768258571625,-43.55647277832031,5.0
233,-23.065746307373047,-13.587611198425293,5.0
234,17.51679039001465,-26.183218002319336,5.0
235,-12.59655475616455,30.729467391967773,5.0
236,-5.5196075439453125,-1.4868793487548828,6.0
237,-3.5579745769500732,-35.63580322265625,5.0
238,3.7641210556030273,-28.476871490478516,5.0
239,25.866365432739258,17.587406158447266,5.0
240,17.083101272583008,-23.65543556213379,6.0
241,-3.2156143188476562,-41.12967300415039,5.0
242,31.01853370666504,10.636093139648438,7.0
243,-1.1067060232162476,39.25523376464844,6.0
244,31.582319259643555,19.917451858520508,7.0
245,18.797748565673828,20.780643463134766,7.0
246,24.6883602142334,12.645342826843262,8.0
247,17.15897560119629,18.191410064697266,6.0
248,0.8069234490394592,29.228832244873047,6.0
249,6.6475324630737305,-20.61687469482422,5.0
250,15.730413436889648,25.74176597595215,6.0
251,14.463469505310059,-13.779241561889648,5.0
252,-7.660717010498047,25.37592315673828,5.0
253,-7.6707587242126465,31.330272674560547,6.0
254,4.685898780822754,-22.916000366210938,5.0
255,3.0871520042419434,-22.159271240234375,6.0
256,-6.020902156829834,28.333375930786133,5.0
257,-22.294466018676758,0.06753656268119812,4.0
258,-26.62092399597168,12.426105499267578,5.0
259,8.126957893371582,37.45191955566406,7.0
260,5.709052085876465,27.354825973510742,6.0
261,-12.379095077514648,20.18791389465332,3.0
262,-3.649054527282715,-25.004024505615234,6.0
263,26.59927749633789,19.188756942749023,5.0
