,x,y,target
0,2.6541707515716553,2.9000296592712402,3.0
1,-2.7421927452087402,8.964923858642578,1.0
2,-0.6136971116065979,0.5004374384880066,2.0
3,-0.23204323649406433,0.45653074979782104,2.0
4,1.3964368104934692,3.1775736808776855,2.0
5,-5.3271613121032715,0.6230335831642151,2.0
6,-2.064141273498535,-1.5766730308532715,3.0
7,-3.356524705886841,2.614858865737915,2.0
8,-2.3049285411834717,9.987137794494629,1.0
9,-1.912265658378601,6.120953559875488,1.0
10,1.918831467628479,-0.5312119126319885,2.0
11,-3.352295398712158,9.914677619934082,1.0
12,-2.2004313468933105,0.6498761177062988,2.0
13,1.8933954238891602,3.2297284603118896,2.0
14,-3.7949891090393066,10.553131103515625,1.0
15,-5.200183391571045,1.873939037322998,2.0
16,-4.442837715148926,9.945796012878418,1.0
17,-2.29683780670166,9.083887100219727,1.0
18,-3.589519739151001,8.198408126831055,1.0
19,-3.7973039150238037,2.2876203060150146,3.0
20,-2.4598188400268555,6.758545875549316,1.0
21,-2.6006264686584473,0.4035063683986664,2.0
22,-1.2713091373443604,2.427537441253662,2.0
23,-4.134064197540283,5.839704513549805,1.0
24,-4.1099958419799805,-3.7205536365509033,3.0
25,-3.7854135036468506,6.795060634613037,1.0
26,2.869868516921997,3.5954556465148926,3.0
27,-1.8229193687438965,8.457223892211914,1.0
28,-2.9761741161346436,2.6501400470733643,2.0
29,0.42620405554771423,0.30960673093795776,2.0
30,0.04024145007133484,1.80885910987854,2.0
31,-3.6011226177215576,-0.9090859293937683,3.0
32,-3.0907022953033447,6.419569492340088,1.0
33,1.9508411884307861,3.5130274295806885,2.0
34,-4.117462158203125,0.15871137380599976,3.0
35,-4.566819190979004,-2.3058841228485107,3.0
36,0.6306970119476318,-0.18597812950611115,3.0
37,-4.450808048248291,-1.776912808418274,3.0
38,-0.7570780515670776,8.153348922729492,1.0
39,0.8196446299552917,1.4936200380325317,3.0
40,-5.083623886108398,-2.496479034423828,3.0
41,1.3730350732803345,3.033015012741089,2.0
42,-4.179656505584717,8.811650276184082,1.0
43,-5.276108264923096,-0.22396737337112427,3.0
44,-3.023850440979004,-0.5499863028526306,2.0
45,-4.124284267425537,7.226419925689697,1.0
46,-3.790286064147949,1.4124375581741333,2.0
47,-3.4109508991241455,5.941373825073242,1.0
48,1.9634039402008057,-0.032432008534669876,2.0
49,0.513350784778595,-1.295215129852295,2.0
50,-4.057326316833496,5.9517693519592285,1.0
51,-3.189749002456665,7.715346813201904,1.0
52,2.8325650691986084,5.571051597595215,3.0
53,-3.3672876358032227,1.7843921184539795,3.0
54,-2.6851322650909424,-1.4919800758361816,3.0
55,-2.7781012058258057,2.0519840717315674,2.0
56,-2.646472454071045,3.048189163208008,2.0
57,-0.06494789570569992,-0.4376903176307678,2.0
58,-0.29510772228240967,0.07222267985343933,2.0
59,3.2113077640533447,3.2597157955169678,3.0
60,-2.480217218399048,-0.9198146462440491,2.0
61,-1.3831193447113037,7.861809730529785,1.0
62,-4.775144577026367,1.1914494037628174,3.0
63,2.7901031970977783,2.4423089027404785,3.0
64,-1.785118579864502,2.1976046562194824,3.0
65,1.3464566469192505,2.843297243118286,2.0
66,-5.08609676361084,7.244431495666504,1.0
67,-3.962303876876831,8.938626289367676,1.0
68,-4.060030937194824,8.039545059204102,1.0
69,-4.171828269958496,2.075915813446045,3.0
70,-2.5324859619140625,1.7957432270050049,2.0
71,-0.34817326068878174,-3.106212615966797,3.0
72,-1.7288050651550293,-1.9771342277526855,3.0
73,2.8614563941955566,5.4238457679748535,3.0
74,0.14958758652210236,-0.32079070806503296,2.0
75,-5.592730522155762,-1.994417667388916,3.0
76,-4.698569297790527,7.501837730407715,1.0
77,-4.051350116729736,-0.4860163927078247,3.0
78,-2.991004705429077,1.3602253198623657,2.0
79,-6.114353179931641,-0.5809422731399536,3.0
80,-1.7863744497299194,9.051336288452148,1.0
81,0.6132504343986511,0.8983860015869141,2.0
82,-4.717231273651123,9.708013534545898,1.0
83,-4.168993949890137,-3.5001869201660156,3.0
84,1.6851091384887695,-1.7815492153167725,1.0
85,-4.117461681365967,0.1587112545967102,3.0
86,3.144746780395508,3.7953298091888428,3.0
87,-3.071247100830078,8.150445938110352,1.0
88,-1.0934840440750122,9.0736665725708,1.0
89,-3.3641366958618164,8.702774047851562,1.0
90,-5.213072299957275,-2.6368472576141357,3.0
91,-0.964110255241394,-0.40102168917655945,2.0
92,-4.6036272048950195,-2.833167314529419,3.0
93,-1.6169427633285522,2.78424072265625,2.0
94,-2.420912504196167,8.070538520812988,1.0
